2021-01-21 01:26:00	0	James Timmerman	0x0	False						False						operation	dying						jewel					86			True		True		268.1528662420382	59.23566878980891						303.5031847133758					administrators			False			
2021-01-12 00:55:00	1	Marie Brown	0x1	False						True						house	elected						pam					652			True		False		197.45222929936304	72.92993630573248						57.64331210191082					pubs			True			
2021-01-23 02:56:00	2	Bradley Broadwater	0x3	True						False						institutional	began						susan					402			True		False		94.5859872611465	252.86624203821654						314.3312101910828					called			False			
2021-01-30 04:33:00	3	Lakeisha Grimm	0x4	True						True						dependent	falls						surrey					357			False		False		207.00636942675158	261.78343949044586						296.1783439490446					abstracts			False			
2021-01-17 08:31:00	4	Maryanne Ferretti	0x6	True						False						fat	navigator						encourages					505			False		True		177.3885350318471	274.5222929936306						251.27388535031847					formats			True			
2021-01-26 10:42:00	5	Gina Collins	0x8	True						False						rice	goat						preview					299			False		False		291.0828025477707	60.509554140127385						272.9299363057325					obligation			False			
2021-01-26 07:07:00	6	Ernest Rademacher	0x9	True						True						burton	memo						rankings					131			False		True		215.28662420382165	160.828025477707						77.70700636942675					skills			True			
2021-01-20 01:03:00	7	Marie Kurtz	0xb	False						True						offense	kill						shaved					246			True		False		254.14012738853503	68.15286624203821						2.5477707006369426					bias			True			
2021-01-20 02:07:00	8	Kristin Robinson	0xc	True						False						guitar	susan						michael					833			True		False		227.3885350318471	168.78980891719743						291.4012738853503					sao			True			
2021-01-01 08:51:00	9	Bessie Gladden	0xe	False						True						style	troubleshooting						stephen					934			True		False		44.267515923566876	166.87898089171975						48.72611464968153					pricing			True			
2021-01-21 08:34:00	10	Dina Huffman	0x10	False						False						stolen	consideration						titten					261			True		False		120.06369426751591	11.78343949044586						218.78980891719743					arc			False			
2021-01-04 10:52:00	11	Manuel Cromer	0x11	True						True						lithuania	coaches						dead					172			True		True		273.2484076433121	313.69426751592357						203.18471337579618					generator			False			
2021-01-09 03:16:00	12	Julio Myers	0x13	False						True						mpeg	locator						brake					647			True		True		109.87261146496814	40.12738853503185						275.796178343949					thinking			False			
2021-01-12 07:03:00	13	Robert Ripley	0x14	False						False						gov	news						combined					17			False		True		307.0063694267516	6.369426751592356						309.5541401273885					rpg			False			
2021-01-21 06:15:00	14	Andrea Brandenburg	0x16	False						False						edge	zimbabwe						retrieval					950			True		True		61.46496815286624	235.35031847133757						296.8152866242038					trader			True			
2021-01-11 00:53:00	15	Kathryn Beidleman	0x18	True						False						importantly	troy						weighted					868			True		False		30.573248407643312	124.52229299363057						146.4968152866242					middle			False			
2021-01-12 03:44:00	16	Kevin Furr	0x19	False						False						airplane	vital						hopkins					611			True		True		313.37579617834393	32.48407643312102						106.68789808917197					basename			False			
2021-01-10 06:06:00	17	Rufus Bradshaw	0x1b	False						True						fought	dance						embedded					586			False		False		53.18471337579618	212.10191082802547						21.337579617834393					involves			True			
2021-01-12 06:36:00	18	Regina Jones	0x1c	True						True						equipped	pf						maternity					273			True		True		144.5859872611465	285.03184713375794						214.96815286624204					mother			False			
2021-01-27 01:31:00	19	David Russom	0x1e	True						False						orgasm	aug						olympic					117			True		True		245.54140127388533	154.77707006369425						29.29936305732484					christine			True			
