2021-01-16 05:17:00	0	George Gibbs	0x0					325	True	True	True		694								406		True		240.76433121019107	hurricane		arise	174.52229299363057	boolean	164.64968152866243					touring	70.06369426751593			273.5668789808917								brothers			548		993
2021-01-02 00:39:00	1	James Duet	0x1					989	False	True	True		69								280		True		276.4331210191083	feof		greene	119.42675159235668	chad	194.9044585987261					sydney	109.23566878980891			74.52229299363057								com			648		297
2021-01-11 05:11:00	2	Janet Soffel	0x3					145	False	True	True		309								508		False		307.6433121019108	subscriber		certain	242.35668789808915	str	267.8343949044586					original	172.29299363057325			114.01273885350318								file			681		98
2021-01-04 01:21:00	3	Christopher Lawrence	0x4					783	False	True	True		334								892		False		29.936305732484076	ff		mustang	101.9108280254777	articles	171.3375796178344					anatomy	283.43949044585986			121.656050955414								stem			819		404
2021-01-06 04:48:00	4	Rick Howell	0x6					15	True	True	False		98								55		True		317.8343949044586	however		couple	186.62420382165604	lb	50.95541401273885					southern	299.3630573248407			57.00636942675159								rip			961		886
2021-01-16 01:30:00	5	Allison Roe	0x8					445	False	True	False		754								162		True		236.62420382165604	necessarily		compensation	190.12738853503183	manhattan	272.61146496815286					kissing	289.4904458598726			157.3248407643312								wines			897		341
2021-01-05 03:27:00	6	Amanda Haney	0x9					71	False	True	True		251								750		True		280.5732484076433	picking		persian	301.9108280254777	estate	148.0891719745223					ant	151.9108280254777			100.0								updates			250		785
2021-01-16 04:59:00	7	Summer Jones	0xb					710	True	False	True		920								36		False		153.5031847133758	corruption		without	41.401273885350314	worship	18.152866242038215					limits	67.19745222929936			30.573248407643312								vpn			231		773
2021-01-08 07:59:00	8	Lawrence Beal	0xc					309	True	False	False		615								416		False		290.44585987261144	essence		singles	100.95541401273886	modified	40.445859872611464					spread	204.77707006369425			49.36305732484076								metabolism			417		389
2021-01-04 01:46:00	9	Esther Nunez	0xe					590	False	False	True		335								754		True		78.6624203821656	savings		mil	148.0891719745223	substitute	263.37579617834393					evaluation	207.64331210191082			23.56687898089172								fx			458		778
2021-01-03 09:46:00	10	William Mayville	0x10					393	False	True	False		79								583		False		186.94267515923565	laboratory		ebony	27.070063694267514	threshold	298.7261146496815					referred	89.17197452229298			138.21656050955414								transmit			13		296
2021-01-19 02:12:00	11	Jennifer Blaylock	0x11					587	True	False	False		608								440		False		233.12101910828025	scenes		delivered	81.84713375796179	aggressive	310.50955414012736					mars	105.09554140127388			86.94267515923566								prepaid			241		661
2021-01-12 11:22:00	12	Glenna Beatty	0x13					759	False	False	True		942								994		True		60.828025477707	notre		sauce	26.751592356687897	coal	59.554140127388536					sport	314.6496815286624			317.8343949044586								donations			475		160
2021-01-21 04:44:00	13	Reginald Arnett	0x14					987	True	False	True		216								575		True		303.8216560509554	chef		rocks	316.8789808917197	je	241.08280254777068					conversations	161.46496815286625			128.02547770700636								plates			392		782
2021-01-06 11:30:00	14	Geneva Jones	0x16					185	False	True	True		140								384		False		43.94904458598726	killer		specializing	56.68789808917197	trusted	185.66878980891718					grammar	124.52229299363057			59.87261146496815								mechanism			631		608
2021-01-01 01:30:00	15	Isidro Destefano	0x18					36	False	False	False		105								457		False		248.7261146496815	pontiac		lyric	133.12101910828025	hoped	73.56687898089172					ll	42.35668789808917			113.05732484076432								spare			935		767
2021-01-30 00:41:00	16	Mark Cunningham	0x19					217	False	False	True		609								945		False		87.89808917197452	book		atmospheric	70.70063694267516	cleveland	79.93630573248407					enterprises	278.6624203821656			282.484076433121								alternatively			549		349
2021-01-30 04:17:00	17	Erika Busby	0x1b					25	True	True	True		613								558		False		84.71337579617834	bedford		listprice	98.72611464968152	durham	91.71974522292993					styles	257.0063694267516			72.92993630573248								minority			325		388
2021-01-15 08:20:00	18	Marshall Warbritton	0x1c					837	False	False	False		982								267		True		261.14649681528664	configure		utilities	86.30573248407643	date	174.20382165605096					incident	285.9872611464968			299.04458598726114								screens			639		441
2021-01-05 04:36:00	19	Kenneth Ngo	0x1e					602	True	True	True		809								295		True		272.2929936305732	dispatch		easy	216.87898089171975	cool	27.388535031847134					favourites	32.1656050955414			8.9171974522293								resident			137		163
2021-01-03 08:19:00	20	Marion Cain	0x20					310	True	True	False		536								346		False		264.968152866242	returns		shaped	238.21656050955414	friends	192.03821656050954					claim	1.592356687898089			135.66878980891718								hotels			55		443
2021-01-30 09:25:00	21	Richard Cunningham	0x21					839	True	True	True		879								378		True		259.2356687898089	cheap		bradford	265.6050955414013	stream	200.63694267515922					housing	276.75159235668787			275.4777070063694								tubes			525		818
2021-01-27 09:42:00	22	Raphael Buff	0x23					305	False	True	False		437								393		True		244.26751592356686	warranty		reputation	276.75159235668787	ip	54.77707006369427					portions	208.9171974522293			62.42038216560509								guess			98		663
2021-01-02 11:04:00	23	Clinton Collum	0x25					272	False	False	True		781								427		False		2.229299363057325	struggle		banner	259.2356687898089	of	198.0891719745223					fundamentals	306.36942675159236			186.30573248407643								incomplete			755		853
2021-01-30 05:05:00	24	Sammy Madrid	0x26					110	True	False	False		303								70		False		54.458598726114644	divine		comp	92.99363057324841	later	281.8471337579618					millennium	227.70700636942675			146.17834394904457								rf			286		455
2021-01-16 10:47:00	25	Hank Fuller	0x28					389	True	False	True		406								284		True		237.2611464968153	software		maple	259.87261146496814	lafayette	181.21019108280254					councils	147.77070063694268			78.6624203821656								nancy			492		231
2021-01-15 03:56:00	26	Christine Pigott	0x29					368	True	True	False		367								506		True		301.9108280254777	silver		cited	246.49681528662418	powered	90.44585987261146					journalism	305.7324840764331			228.6624203821656								example			530		403
2021-01-03 09:55:00	27	Luciana Cannady	0x2b					474	False	False	False		787								708		False		223.2484076433121	merit		betty	165.60509554140125	beverage	284.71337579617835					personality	267.515923566879			44.904458598726116								disciplinary			383		148
2021-01-02 00:03:00	28	Jonathan Witt	0x2d					499	True	True	True		711								286		False		42.9936305732484	support		recorded	120.70063694267516	ordering	155.4140127388535					computer	100.31847133757961			198.4076433121019								relation			766		623
2021-01-04 05:53:00	29	Michael Argueta	0x2e					353	True	False	True		687								133		False		143.31210191082803	rca		intended	309.2356687898089	elvis	205.7324840764331					largest	239.80891719745222			173.2484076433121								duke			64		694
2021-01-21 05:49:00	30	Lisa Watson	0x30					352	False	False	True		983								67		True		3.184713375796178	traveling		screenshots	179.61783439490446	lift	285.9872611464968					accept	189.80891719745222			143.94904458598725								retrieval			445		854
2021-01-25 05:19:00	31	John Newcomb	0x31					47	True	True	True		199								63		False		246.17834394904457	revolutionary		craig	132.1656050955414	numeric	155.0955414012739					sold	301.9108280254777			276.11464968152865								hebrew			557		165
2021-01-18 09:57:00	32	Michael Reed	0x33					834	True	True	False		286								717		True		180.5732484076433	yet		items	151.27388535031847	acute	317.515923566879					essential	158.59872611464968			101.27388535031847								alignment			381		177
2021-01-11 02:52:00	33	Joshua Angle	0x35					469	True	False	False		390								773		True		316.2420382165605	mainland		form	9.554140127388534	archived	34.71337579617834					germany	82.1656050955414			55.4140127388535								groove			119		585
2021-01-15 05:20:00	34	Mildred Leedom	0x36					948	False	False	True		626								630		False		149.04458598726114	indigenous		film	43.94904458598726	suppose	9.554140127388534					weekend	89.49044585987261			317.515923566879								wheels			978		448
2021-01-13 08:36:00	35	Adam Kilmer	0x38					547	False	False	False		745								71		True		38.53503184713376	hist		gourmet	6.369426751592356	invalid	56.05095541401273					monitoring	35.98726114649681			213.05732484076432								andorra			816		927
2021-01-05 10:42:00	36	Linda Wint	0x39					23	True	True	True		502								124		False		297.13375796178343	workplace		left	152.54777070063693	talked	43.94904458598726					thongs	251.27388535031847			307.96178343949043								cfr			942		526
2021-01-03 04:44:00	37	Lona Tamborlane	0x3b					688	True	True	True		127								170		False		38.853503184713375	stat		horn	15.92356687898089	anyone	20.063694267515924					writing	251.91082802547768			131.21019108280254								reaching			885		740
2021-01-26 08:06:00	38	Ida Damico	0x3d					237	True	True	True		816								784		True		202.86624203821654	advert		bomb	237.5796178343949	housewives	63.69426751592356					buffer	242.03821656050954			313.37579617834393								mean			73		814
2021-01-07 04:49:00	39	Frances Young	0x3e					221	True	True	False		716								667		True		286.62420382165607	carnival		cadillac	20.38216560509554	will	210.5095541401274					morocco	284.0764331210191			226.7515923566879								e			535		637
2021-01-13 05:48:00	40	Douglas Baca	0x40					749	True	True	True		21								167		False		177.0700636942675	arena		find	119.7452229299363	related	134.71337579617833					tone	102.54777070063695			145.54140127388536								flags			132		27
